session_day,bars,session_open,session_close,session_high,session_low,trend_pct,abs_trend_pct,range_pct,window_label,interval
2024-05-26,2,2338.0,2338.699951171875,2342.199951171875,2333.800048828125,0.0299380313034645,0.0299380313034645,0.35927726021171946,60m_730d,60m
2024-05-27,4,2338.800048828125,2347.5,2348.89990234375,2335.800048828125,0.3719835381495815,0.3719835381495815,0.5601100240351367,60m_730d,60m
2024-05-28,19,2351.89990234375,2360.699951171875,2365.5,2340.800048828125,0.37416765991424406,0.37416765991424406,1.0502126875068383,60m_730d,60m
2024-05-29,23,2360.5,2337.300048828125,2361.800048828125,2334.199951171875,-0.9828405495392925,0.9828405495392925,1.1692479413789452,60m_730d,60m
2024-05-30,23,2336.5,2365.0,2373.699951171875,2320.800048828125,1.2197731649903703,1.2197731649903703,2.264066010860261,60m_730d,60m
2024-05-31,21,2365.0,2347.699951171875,2381.199951171875,2319.0,-0.7315031216966172,0.7315031216966172,2.6300190770348837,60m_730d,60m
2024-06-02,2,2348.0,2346.10009765625,2349.800048828125,2343.5,-0.08091577273211244,0.08091577273211244,0.2683155378247445,60m_730d,60m
2024-06-03,23,2346.199951171875,2370.89990234375,2375.5,2334.800048828125,1.0527641158434906,1.0527641158434906,1.7347179276662363,60m_730d,60m
2024-06-04,23,2370.800048828125,2348.300048828125,2373.10009765625,2335.10009765625,-0.9490467157330134,0.9490467157330134,1.6028344532379784,60m_730d,60m
2024-06-05,23,2348.39990234375,2374.0,2377.60009765625,2345.300048828125,1.0901081042756215,1.0901081042756215,1.3754066671476568,60m_730d,60m
2024-06-06,23,2374.0,2395.5,2397.800048828125,2372.199951171875,0.9056444818871103,0.9056444818871103,1.078352892007161,60m_730d,60m
2024-06-07,21,2395.5,2325.0,2406.699951171875,2304.199951171875,-2.9430181590482154,2.9430181590482154,4.278856188687122,60m_730d,60m
2024-06-09,2,2311.0,2315.5,2317.0,2305.89990234375,0.19472090004327133,0.19472090004327133,0.4803157791540459,60m_730d,60m
2024-06-10,23,2315.5,2327.0,2331.300048828125,2304.5,0.49665299071474844,0.49665299071474844,1.1574195131990932,60m_730d,60m
2024-06-11,23,2327.10009765625,2332.10009765625,2337.300048828125,2314.5,0.21485968760156787,0.21485968760156787,0.9797622737022863,60m_730d,60m
2024-06-12,23,2332.199951171875,2336.199951171875,2358.800048828125,2327.199951171875,0.17151188078835589,0.17151188078835589,1.3549480455297884,60m_730d,60m
2024-06-13,23,2336.10009765625,2317.60009765625,2342.39990234375,2310.89990234375,-0.791918121083963,0.791918121083963,1.34840112508891,60m_730d,60m
2024-06-14,21,2317.699951171875,2348.39990234375,2352.300048828125,2316.699951171875,1.3245869533868047,1.3245869533868047,1.5360097685746545,60m_730d,60m
2024-06-16,2,2348.5,2343.800048828125,2348.699951171875,2342.39990234375,-0.20012566199169685,0.20012566199169685,0.26825841294975517,60m_730d,60m
2024-06-17,23,2343.60009765625,2335.5,2343.89990234375,2324.300048828125,-0.3456262723470022,0.3456262723470022,0.8363139059102322,60m_730d,60m
2024-06-18,23,2335.60009765625,2343.0,2348.199951171875,2320.199951171875,0.3168308800455919,0.3168308800455919,1.1988353668976854,60m_730d,60m
2024-06-19,4,2343.0,2342.89990234375,2346.300048828125,2341.10009765625,-0.004272200437473325,0.004272200437473325,0.22193560272620572,60m_730d,60m
2024-06-20,19,2347.39990234375,2374.300048828125,2379.5,2345.199951171875,1.1459549971658718,1.1459549971658718,1.4611932459347161,60m_730d,60m
2024-06-21,21,2374.199951171875,2334.699951171875,2382.60009765625,2329.199951171875,-1.6637183393295625,1.6637183393295625,2.2491848868086013,60m_730d,60m
2024-06-23,2,2333.5,2331.300048828125,2336.10009765625,2329.5,-0.09427688758838654,0.09427688758838654,0.2828411251874866,60m_730d,60m
2024-06-24,23,2331.199951171875,2343.300048828125,2347.5,2330.10009765625,0.5190501848701301,0.5190501848701301,0.746392532095036,60m_730d,60m
2024-06-25,23,2343.300048828125,2331.60009765625,2349.699951171875,2327.10009765625,-0.4992937706686815,0.4992937706686815,0.9644455701235143,60m_730d,60m
2024-06-26,23,2331.800048828125,2308.89990234375,2335.800048828125,2304.699951171875,-0.982080195764802,0.982080195764802,1.333737756454707,60m_730d,60m
2024-06-27,23,2308.89990234375,2338.199951171875,2342.0,2306.800048828125,1.2690047237813429,1.2690047237813429,1.5245334427942827,60m_730d,60m
2024-06-28,21,2338.10009765625,2336.89990234375,2350.60009765625,2329.699951171875,-0.051332075718361916,0.051332075718361916,0.8938944275878373,60m_730d,60m
2024-06-30,2,2336.199951171875,2335.10009765625,2337.39990234375,2333.10009765625,-0.04707874063062522,0.04707874063062522,0.18405122752199143,60m_730d,60m
2024-07-01,23,2334.89990234375,2341.699951171875,2348.800048828125,2328.199951171875,0.29123513266239703,0.29123513266239703,0.8822689844464776,60m_730d,60m
2024-07-02,23,2341.60009765625,2339.5,2346.10009765625,2327.39990234375,-0.0896864352863679,0.0896864352863679,0.7986075560561073,60m_730d,60m
2024-07-03,8,2339.5,2366.0,2374.5,2335.699951171875,1.1327206668091472,1.1327206668091472,1.6584761200309894,60m_730d,60m
2024-07-05,17,2370.199951171875,2399.800048828125,2401.5,2356.0,1.2488439062542007,1.2488439062542007,1.9196692657724457,60m_730d,60m
2024-07-07,2,2396.199951171875,2394.199951171875,2398.39990234375,2393.0,-0.08346548872191942,0.08346548872191942,0.22535274408586595,60m_730d,60m
2024-07-08,23,2394.300048828125,2368.800048828125,2399.300048828125,2358.300048828125,-1.0650294232120496,1.0650294232120496,1.7124002490860404,60m_730d,60m
2024-07-09,23,2369.0,2371.5,2378.300048828125,2356.0,0.10552975939214859,0.10552975939214859,0.9413275149060785,60m_730d,60m
2024-07-10,23,2371.5,2378.39990234375,2393.39990234375,2369.699951171875,0.2909509738034999,0.2909509738034999,0.9993654299757537,60m_730d,60m
2024-07-11,23,2378.5,2421.39990234375,2430.39990234375,2377.10009765625,1.8036536617090604,1.8036536617090604,2.2408999237965106,60m_730d,60m
2024-07-12,21,2421.300048828125,2416.0,2423.199951171875,2396.10009765625,-0.2188926907547104,0.2188926907547104,1.1192273972298867,60m_730d,60m
2024-07-14,2,2419.300048828125,2413.199951171875,2420.0,2410.10009765625,-0.25214307994598695,0.25214307994598695,0.40920523060152764,60m_730d,60m
2024-07-15,23,2413.199951171875,2427.10009765625,2445.0,2406.10009765625,0.5760047557445435,0.5760047557445435,1.6119634978800577,60m_730d,60m
2024-07-16,23,2427.10009765625,2473.0,2474.800048828125,2424.5,1.89114171220518,1.89114171220518,2.072434049040568,60m_730d,60m
2024-07-17,23,2467.800048828125,2465.0,2488.39990234375,2455.5,-0.11346335897248437,0.11346335897248437,1.333167262046739,60m_730d,60m
2024-07-18,23,2465.0,2443.699951171875,2478.5,2442.89990234375,-0.8640993439401622,0.8640993439401622,1.4442230286511155,60m_730d,60m
2024-07-19,21,2443.800048828125,2402.800048828125,2443.800048828125,2395.699951171875,-1.6777150004420667,1.6777150004420667,1.9682501307468028,60m_730d,60m
2024-07-21,2,2403.699951171875,2413.300048828125,2413.699951171875,2402.5,0.39938835342446416,0.39938835342446416,0.4659463077500456,60m_730d,60m
2024-07-22,23,2413.39990234375,2396.699951171875,2414.39990234375,2385.199951171875,-0.6919678398783808,0.6919678398783808,1.2099093541653727,60m_730d,60m
2024-07-23,23,2396.699951171875,2409.300048828125,2413.5,2389.199951171875,0.5257269542684782,0.5257269542684782,1.0138961623562184,60m_730d,60m
2024-07-24,23,2409.39990234375,2398.10009765625,2433.0,2392.800048828125,-0.4689883433840968,0.4689883433840968,1.6684632191098867,60m_730d,60m
2024-07-25,23,2398.300048828125,2362.800048828125,2399.60009765625,2351.89990234375,-1.480215122263216,1.480215122263216,1.9889169137034215,60m_730d,60m
2024-07-26,21,2362.800048828125,2385.699951171875,2389.699951171875,2354.60009765625,0.969184944579108,0.969184944579108,1.485519417228446,60m_730d,60m
2024-07-28,2,2386.89990234375,2396.0,2402.10009765625,2386.0,0.38125175032746084,0.38125175032746084,0.6745191803158966,60m_730d,60m
2024-07-29,23,2396.39990234375,2378.199951171875,2401.300048828125,2367.300048828125,-0.7594705355343617,0.7594705355343617,1.4187949167727387,60m_730d,60m
2024-07-30,23,2378.199951171875,2455.0,2458.300048828125,2373.800048828125,3.229335228532034,3.229335228532034,3.553107465096113,60m_730d,60m
2024-07-31,23,2455.199951171875,2490.5,2496.60009765625,2402.800048828125,1.4377667615737844,1.4377667615737844,3.820464756174092,60m_730d,60m
2024-08-01,23,2490.60009765625,2489.89990234375,2506.60009765625,2430.39990234375,-0.028113518230361855,0.028113518230361855,3.059511456062629,60m_730d,60m
2024-08-02,21,2490.0,2486.10009765625,2522.5,2416.0,-0.15662258408634538,0.15662258408634538,4.27710843373494,60m_730d,60m
2024-08-04,2,2490.300048828125,2483.10009765625,2490.39990234375,2442.0,-0.2891198261536044,0.2891198261536044,1.9435369792698605,60m_730d,60m
2024-08-05,23,2483.199951171875,2445.89990234375,2500.800048828125,2367.39990234375,-1.5020960680400428,1.5020960680400428,5.372106520114123,60m_730d,60m
2024-08-06,23,2446.0,2424.300048828125,2459.5,2380.0,-0.8871607183922732,0.8871607183922732,3.2502044153720355,60m_730d,60m
2024-08-07,23,2424.199951171875,2423.800048828125,2447.300048828125,2384.5,-0.0164962606965108,0.0164962606965108,2.590547400917446,60m_730d,60m
2024-08-08,23,2423.89990234375,2463.800048828125,2467.89990234375,2384.300048828125,1.6461136223403536,1.6461136223403536,3.448981265059234,60m_730d,60m
2024-08-09,21,2464.10009765625,2470.60009765625,2476.5,2418.5,0.26378798516271845,0.26378798516271845,2.353800482990411,60m_730d,60m
2024-08-11,2,2470.10009765625,2466.800048828125,2472.300048828125,2466.0,-0.1335998015325875,0.1335998015325875,0.25505236950125176,60m_730d,60m
2024-08-12,23,2466.800048828125,2515.60009765625,2516.60009765625,2432.0,1.9782733850401815,1.9782733850401815,3.429548239892407,60m_730d,60m
2024-08-13,23,2515.60009765625,2503.60009765625,2517.300048828125,2456.5,-0.4770233556271617,0.4770233556271617,2.416920276190622,60m_730d,60m
2024-08-14,23,2503.699951171875,2486.800048828125,2519.699951171875,2444.699951171875,-0.674997111208948,0.674997111208948,2.9955666199096944,60m_730d,60m
2024-08-15,23,2486.89990234375,2494.699951171875,2508.0,2431.199951171875,0.3136454676271423,0.3136454676271423,3.088184158749039,60m_730d,60m
2024-08-16,21,2494.800048828125,2546.10009765625,2548.300048828125,2451.39990234375,2.0562789732276148,2.0562789732276148,3.8840846796476383,60m_730d,60m
2024-08-18,2,2549.699951171875,2545.10009765625,2549.89990234375,2502.800048828125,-0.18040764026021366,0.18040764026021366,1.8472704403503362,60m_730d,60m
2024-08-19,23,2545.199951171875,2541.800048828125,2545.800048828125,2487.199951171875,-0.13358095273357987,0.13358095273357987,2.3023769755012378,60m_730d,60m
2024-08-20,23,2541.89990234375,2551.10009765625,2570.39990234375,2500.699951171875,0.3619416840142679,0.3619416840142679,2.742041537812264,60m_730d,60m
2024-08-21,23,2551.10009765625,2549.699951171875,2558.0,2503.89990234375,-0.05488402770480642,0.05488402770480642,2.1206575824270053,60m_730d,60m
2024-08-22,23,2549.89990234375,2522.89990234375,2551.39990234375,2471.10009765625,-1.0588650940840012,1.0588650940840012,3.1491355646428367,60m_730d,60m
2024-08-23,21,2522.89990234375,2548.699951171875,2554.5,2486.5,1.0226346595898237,1.0226346595898237,2.6953110560125135,60m_730d,60m
2024-08-25,2,2545.10009765625,2551.300048828125,2552.10009765625,2509.89990234375,0.2436034314557787,0.2436034314557787,1.6580957012795536,60m_730d,60m
2024-08-26,23,2551.199951171875,2550.699951171875,2563.199951171875,2509.10009765625,-0.019598620632237336,0.019598620632237336,2.120565010624692,60m_730d,60m
2024-08-27,23,2550.800048828125,2560.5,2564.300048828125,2506.89990234375,0.3802709340675801,0.3802709340675801,2.2502801233183867,60m_730d,60m
2024-08-28,23,2560.699951171875,2541.300048828125,2561.10009765625,2527.800048828125,-0.7576015430809009,0.7576015430809009,1.3004275964814078,60m_730d,60m
2024-08-29,23,2541.300048828125,2552.60009765625,2562.199951171875,2536.5,0.4446562236260065,0.4446562236260065,1.0112914916806488,60m_730d,60m
2024-08-30,21,2552.60009765625,2536.0,2560.10009765625,2526.60009765625,-0.6503211243896724,0.6503211243896724,1.3123873195319187,60m_730d,60m
2024-09-01,2,2536.0,2535.10009765625,2536.800048828125,2531.60009765625,-0.0354851081920347,0.0354851081920347,0.2050453932127366,60m_730d,60m
2024-09-02,4,2535.10009765625,2528.39990234375,2537.199951171875,2522.10009765625,-0.26429707129491503,0.26429707129491503,0.5956314517752223,60m_730d,60m
2024-09-03,19,2526.39990234375,2524.699951171875,2538.5,2504.39990234375,-0.06728749357130473,0.06728749357130473,1.3497505927155562,60m_730d,60m
2024-09-04,23,2524.699951171875,2526.0,2531.5,2502.699951171875,0.05149320130186417,0.05149320130186417,1.1407315477135036,60m_730d,60m
2024-09-05,23,2526.0,2547.199951171875,2554.0,2523.699951171875,0.8392696425920427,0.8392696425920427,1.1995268736391527,60m_730d,60m
2024-09-06,21,2547.300048828125,2526.800048828125,2559.800048828125,2513.89990234375,-0.8047736665113693,0.8047736665113693,1.8019136185189952,60m_730d,60m
2024-09-08,2,2526.5,2526.0,2527.5,2524.60009765625,-0.019790223629527013,0.019790223629527013,0.11477943177320403,60m_730d,60m
2024-09-09,23,2526.10009765625,2535.60009765625,2536.5,2514.199951171875,0.37607377509759926,0.37607377509759926,0.8827856365951329,60m_730d,60m
2024-09-10,23,2535.699951171875,2547.60009765625,2547.800048828125,2528.89990234375,0.469304204500826,0.469304204500826,0.7453621031005773,60m_730d,60m
2024-09-11,23,2547.5,2539.60009765625,2558.0,2529.0,-0.31010411555446515,0.31010411555446515,1.138370951913641,60m_730d,60m
2024-09-12,23,2539.60009765625,2586.800048828125,2588.5,2538.699951171875,1.8585584090753091,1.8585584090753091,1.9609405777738214,60m_730d,60m
2024-09-13,21,2586.800048828125,2606.199951171875,2614.60009765625,2585.10009765625,0.7499575528668544,0.7499575528668544,1.1404051122298424,60m_730d,60m
2024-09-15,2,2608.0,2607.0,2608.699951171875,2605.5,-0.03834355828220859,0.03834355828220859,0.12269751425901074,60m_730d,60m
2024-09-16,23,2606.89990234375,2610.800048828125,2617.39990234375,2602.5,0.14960860142226975,0.14960860142226975,0.5715563658717447,60m_730d,60m
2024-09-17,23,2610.699951171875,2600.300048828125,2613.699951171875,2587.300048828125,-0.3983568597793767,0.3983568597793767,1.0112193219255157,60m_730d,60m
2024-09-18,23,2600.199951171875,2584.10009765625,2627.199951171875,2572.5,-0.6191775178046987,0.6191775178046987,2.1036824936183263,60m_730d,60m
2024-09-19,23,2584.199951171875,2611.800048828125,2620.5,2575.300048828125,1.0680325894957932,1.0680325894957932,1.7490887712221288,60m_730d,60m
2024-09-20,21,2611.800048828125,2647.10009765625,2651.0,2608.699951171875,1.3515601565274338,1.3515601565274338,1.619574547718704,60m_730d,60m
2024-09-22,2,2646.199951171875,2644.800048828125,2647.800048828125,2643.10009765625,-0.05290236450688658,0.05290236450688658,0.17761133922603306,60m_730d,60m
2024-09-23,23,2644.60009765625,2651.10009765625,2659.800048828125,2638.60009765625,0.24578385237755074,0.24578385237755074,0.8016316414214474,60m_730d,60m
2024-09-24,23,2651.0,2682.89990234375,2689.39990234375,2647.10009765625,1.2033158183232742,1.2033158183232742,1.5956169252168992,60m_730d,60m
2024-09-25,23,2682.89990234375,2679.800048828125,2694.89990234375,2673.39990234375,-0.1155411542904379,0.1155411542904379,0.8013716792496749,60m_730d,60m
2024-09-26,23,2679.89990234375,2694.89990234375,2708.699951171875,2677.5,0.5597223980970896,0.5597223980970896,1.1642207660289319,60m_730d,60m
2024-09-27,21,2694.89990234375,2680.800048828125,2696.89990234375,2665.300048828125,-0.5232050920838426,0.5232050920838426,1.1725798605040083,60m_730d,60m
2024-09-29,2,2680.5,2685.300048828125,2686.800048828125,2679.300048828125,0.17907289043555308,0.17907289043555308,0.27979854504756574,60m_730d,60m
2024-09-30,23,2685.39990234375,2657.199951171875,2687.699951171875,2646.199951171875,-1.0501211066278353,1.0501211066278353,1.545393666089726,60m_730d,60m
2024-10-01,23,2657.300048828125,2681.199951171875,2694.699951171875,2655.39990234375,0.8994054831816944,0.8994054831816944,1.4789466039206376,60m_730d,60m
2024-10-02,23,2681.199951171875,2680.300048828125,2684.800048828125,2662.10009765625,-0.03356341787775577,0.03356341787775577,0.846634028989651,60m_730d,60m
2024-10-03,23,2680.39990234375,2675.39990234375,2683.39990234375,2657.800048828125,-0.18653932928545416,0.18653932928545416,0.9550759009221128,60m_730d,60m
2024-10-04,21,2675.5,2673.199951171875,2690.60009765625,2651.60009765625,-0.08596706515137358,0.08596706515137358,1.457671463277892,60m_730d,60m
2024-10-06,2,2671.699951171875,2669.60009765625,2672.60009765625,2667.89990234375,-0.07859615802680055,0.07859615802680055,0.17592526849575216,60m_730d,60m
2024-10-07,23,2669.699951171875,2662.10009765625,2679.199951171875,2657.300048828125,-0.2846706991281554,0.2846706991281554,0.8203132465930096,60m_730d,60m
2024-10-08,23,2662.10009765625,2640.699951171875,2672.39990234375,2623.39990234375,-0.8038821118415489,0.8038821118415489,1.840652049227611,60m_730d,60m
2024-10-09,23,2640.60009765625,2625.39990234375,2642.89990234375,2622.800048828125,-0.5756341267271566,0.5756341267271566,0.7611850629508525,60m_730d,60m
2024-10-10,23,2625.60009765625,2650.60009765625,2653.199951171875,2618.800048828125,0.9521632796371514,0.9521632796371514,1.3101729533929094,60m_730d,60m
2024-10-11,21,2650.5,2674.199951171875,2679.0,2649.5,0.8941690689256744,0.8941690689256744,1.112997547632522,60m_730d,60m
2024-10-13,2,2673.10009765625,2664.699951171875,2673.800048828125,2660.89990234375,-0.3142473599002212,0.3142473599002212,0.4825912241627514,60m_730d,60m
2024-10-14,23,2664.800048828125,2665.800048828125,2684.199951171875,2660.0,0.0375262677002637,0.0375262677002637,0.9081338460090914,60m_730d,60m
2024-10-15,23,2665.800048828125,2676.800048828125,2685.89990234375,2654.39990234375,0.4126340985264651,0.4126340985264651,1.1816340094166955,60m_730d,60m
2024-10-16,23,2676.699951171875,2689.699951171875,2702.5,2674.89990234375,0.4856726654890296,0.4856726654890296,1.0311240766514196,60m_730d,60m
2024-10-17,23,2689.800048828125,2708.89990234375,2712.699951171875,2688.199951171875,0.7100845107035485,0.7100845107035485,0.9108483736801926,60m_730d,60m
2024-10-18,21,2708.89990234375,2736.5,2737.800048828125,2708.10009765625,1.0188673871769975,1.0188673871769975,1.096384223949305,60m_730d,60m
2024-10-20,2,2736.300048828125,2738.60009765625,2740.199951171875,2734.60009765625,0.08405689387426798,0.08405689387426798,0.20465056520476435,60m_730d,60m
2024-10-21,23,2738.699951171875,2735.800048828125,2755.39990234375,2728.5,-0.10588609177537493,0.10588609177537493,0.9822142923046271,60m_730d,60m
2024-10-22,23,2735.800048828125,2760.60009765625,2763.300048828125,2735.0,0.9065007816908277,0.9065007816908277,1.0344341078671766,60m_730d,60m
2024-10-23,23,2760.60009765625,2734.0,2772.60009765625,2722.10009765625,-0.9635621500858994,0.9635621500858994,1.829312403592049,60m_730d,60m
2024-10-24,23,2733.89990234375,2746.0,2756.300048828125,2730.5,0.4425947579820565,0.4425947579820565,0.9437086122285175,60m_730d,60m
2024-10-25,21,2746.10009765625,2760.800048828125,2760.89990234375,2729.10009765625,0.5353028166897907,0.5353028166897907,1.157998745735474,60m_730d,60m
2024-10-27,2,2749.199951171875,2748.0,2752.5,2742.0,-0.043647286235528576,0.043647286235528576,0.3819292953036852,60m_730d,60m
2024-10-28,23,2747.89990234375,2756.199951171875,2758.300048828125,2736.89990234375,0.3020506249534668,0.3020506249534668,0.7787818787038894,60m_730d,60m
2024-10-29,23,2756.39990234375,2787.300048828125,2788.0,2755.300048828125,1.1210327811324037,1.1210327811324037,1.186328266231269,60m_730d,60m
2024-10-30,23,2787.5,2796.39990234375,2801.800048828125,2782.39990234375,0.31927900784753366,0.31927900784753366,0.6959693806053812,60m_730d,60m
2024-10-31,23,2796.5,2756.5,2800.800048828125,2742.60009765625,-1.4303593777936707,1.4303593777936707,2.0811711486456286,60m_730d,60m
2024-11-01,21,2756.60009765625,2745.89990234375,2772.39990234375,2742.60009765625,-0.3881663982235817,0.3881663982235817,1.0810347395995796,60m_730d,60m
2024-11-03,1,2743.5,2747.39990234375,2749.5,2739.39990234375,0.14215062306360488,0.14215062306360488,0.3681464427282668,60m_730d,60m
2024-11-04,23,2747.60009765625,2744.800048828125,2757.5,2740.699951171875,-0.10190889243720327,0.10190889243720327,0.6114444690279248,60m_730d,60m
2024-11-05,23,2744.800048828125,2754.39990234375,2759.5,2733.39990234375,0.3497469157989704,0.3497469157989704,0.950892494606056,60m_730d,60m
2024-11-06,23,2754.5,2671.300048828125,2758.800048828125,2660.699951171875,-3.020510116967689,3.020510116967689,3.5614484536667277,60m_730d,60m
2024-11-07,23,2671.300048828125,2714.300048828125,2718.300048828125,2652.800048828125,1.6097031113694513,1.6097031113694513,2.4519896231325364,60m_730d,60m
2024-11-08,22,2714.199951171875,2691.699951171875,2717.800048828125,2687.300048828125,-0.8289735614461811,0.8289735614461811,1.1237197166270454,60m_730d,60m
2024-11-10,1,2692.10009765625,2692.60009765625,2693.300048828125,2686.60009765625,0.018572860661284527,0.018572860661284527,0.2488745191052887,60m_730d,60m
2024-11-11,23,2692.800048828125,2630.199951171875,2693.39990234375,2617.10009765625,-2.3247213503094235,2.3247213503094235,2.833474573082572,60m_730d,60m
2024-11-12,23,2630.300048828125,2604.699951171875,2633.39990234375,2595.699951171875,-0.9732767053574586,0.9732767053574586,1.4332946991607067,60m_730d,60m
2024-11-13,23,2604.89990234375,2575.0,2625.0,2573.60009765625,-1.1478330632531277,1.1478330632531277,1.97320067068616,60m_730d,60m
2024-11-14,23,2575.199951171875,2571.800048828125,2582.699951171875,2541.5,-0.13202479062656222,0.13202479062656222,1.5998738720512353,60m_730d,60m
2024-11-15,22,2571.89990234375,2567.39990234375,2580.800048828125,2558.89990234375,-0.17496792919114734,0.17496792919114734,0.8515162843008621,60m_730d,60m
2024-11-17,1,2571.5,2575.89990234375,2580.0,2568.5,0.17110256051915224,0.17110256051915224,0.44720979972778535,60m_730d,60m
2024-11-18,23,2575.800048828125,2616.60009765625,2619.5,2574.39990234375,1.583975776640241,1.583975776640241,1.7509160960210615,60m_730d,60m
2024-11-19,23,2616.699951171875,2638.0,2643.39990234375,2615.0,0.8140042506052667,0.8140042506052667,1.0853327807428306,60m_730d,60m
2024-11-20,23,2638.0,2654.60009765625,2659.0,2621.89990234375,0.6292682962945414,0.6292682962945414,1.4063721628601211,60m_730d,60m
2024-11-21,23,2654.800048828125,2671.10009765625,2676.5,2653.10009765625,0.6139840488295955,0.6139840488295955,0.8814186346756745,60m_730d,60m
2024-11-22,22,2671.300048828125,2718.199951171875,2718.5,2670.800048828125,1.755695784317623,1.755695784317623,1.7856455770590256,60m_730d,60m
2024-11-24,1,2716.89990234375,2721.60009765625,2723.199951171875,2690.0,0.1729984718408414,0.1729984718408414,1.2219791808757792,60m_730d,60m
2024-11-25,23,2721.5,2610.5,2721.89990234375,2605.300048828125,-4.078633106742605,4.078633106742605,4.28439660171321,60m_730d,60m
2024-11-26,23,2610.699951171875,2632.0,2642.699951171875,2608.800048828125,0.8158750230398544,0.8158750230398544,1.298498601056518,60m_730d,60m
2024-11-27,23,2632.5,2661.39990234375,2683.39990234375,2627.199951171875,1.0978120548433048,1.0978120548433048,2.134850946699905,60m_730d,60m
2024-11-28,5,2661.300048828125,2655.300048828125,2662.699951171875,2620.699951171875,-0.22545372148631027,0.22545372148631027,1.5781760504041717,60m_730d,60m
2024-11-29,4,2681.5,2684.89990234375,2686.5,2652.39990234375,0.12679106260488532,0.12679106260488532,1.2716799424296104,60m_730d,60m
2024-12-01,1,2673.800048828125,2668.5,2678.5,2645.10009765625,-0.19822158468610654,0.19822158468610654,1.2491548258587448,60m_730d,60m
2024-12-02,23,2668.800048828125,2664.699951171875,2675.0,2621.699951171875,-0.15363075469255782,0.15363075469255782,1.9971540712287212,60m_730d,60m
2024-12-03,23,2664.89990234375,2664.699951171875,2678.39990234375,2636.0,-0.007503140050369064,0.007503140050369064,1.5910504670910812,60m_730d,60m
2024-12-04,23,2664.699951171875,2673.89990234375,2682.0,2637.0,0.3452527992064948,0.3452527992064948,1.6887454807138798,60m_730d,60m
2024-12-05,23,2674.0,2656.699951171875,2680.0,2625.699951171875,-0.64697265625,0.64697265625,2.0306674954422217,60m_730d,60m
2024-12-06,22,2656.60009765625,2654.89990234375,2667.89990234375,2617.5,-0.06399891778969574,0.06399891778969574,1.897158040015682,60m_730d,60m
2024-12-08,1,2665.0,2662.39990234375,2672.699951171875,2658.5,-0.09756464000938087,0.09756464000938087,0.5328311884380863,60m_730d,60m
2024-12-09,23,2662.199951171875,2683.0,2700.0,2630.800048828125,0.7813105405162755,0.7813105405162755,2.599352131360901,60m_730d,60m
2024-12-10,23,2683.0,2723.800048828125,2726.300048828125,2661.0,1.5206876193859484,1.5206876193859484,2.4338445332882968,60m_730d,60m
2024-12-11,23,2723.800048828125,2753.89990234375,2759.699951171875,2693.10009765625,1.1050683962126744,1.1050683962126744,2.4451080226787796,60m_730d,60m
2024-12-12,23,2753.89990234375,2704.89990234375,2761.300048828125,2677.39990234375,-1.77929488135345,1.77929488135345,3.046593901723532,60m_730d,60m
2024-12-13,22,2704.89990234375,2665.89990234375,2716.39990234375,2647.89990234375,-1.4418278460584497,1.4418278460584497,2.5324412167949695,60m_730d,60m
